,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],Country Name,Series Code,Series Name
13677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,EG.ELC.NUCL.ZS,Electricity production from nuclear sources (% of total)
13678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,EG.ELC.NUCL.KH,Electricity production from nuclear sources (kWh)
13679,3.2671860101110055,2.605145083914238,7.4177837162191285,6.554859402818739,6.627657346318987,6.110053705432371,6.210224491223163,5.9000695034365584,5.427683390385787,5.3919458359423915,5.67553848658692,5.487267454533392,4.98278088678433,3.9002172822998498,3.0078006604240115,2.12814488720604,1.7672494829855236,2.0559959750343344,2.302203037196912,2.169469003935197,1.4843583072533715,1.4831287216055282,1.3878171192027229,1.5844448945343017,1.5822874065717105,1.1911346721504499,0.9337551725729288,0.8491015435084739,0.8500743338543056,0.9114217555124519,1.0757417164369465,0.7485185101732723,0.6050626625370813,1.2441591087248791,1.3139915608913486,1.1906427742429357,Australia,EG.ELC.PETR.ZS,Electricity production from oil sources (% of total)
13680,1816000000.0,1678000000.0,5163000000.0,4823000000.0,5063000000.0,5040000000.0,5328000000.0,5348000000.0,5169000000.0,5511000000.0,5926000000.0,5790000000.0,5556000000.0,4667000000.0,3771000000.0,2799000000.0,2444000000.0,3024000000.0,3552000000.0,3396000000.0,2362000000.0,2421000000.0,2320000000.0,2738000000.0,2805000000.0,2175000000.0,1821000000.0,1729000000.0,1784000000.0,2044000000.0,2446000000.0,1661000000.0,1389000000.0,2841000000.0,3058000000.0,2893000000.0,Australia,EG.ELC.PETR.KH,Electricity production from oil sources (kWh)
13681,78.67513448356512,81.75932682305817,80.41894745916125,79.37862705391484,79.64577442664154,83.54164898711312,83.34732032543069,82.5833213816842,86.00604826007519,85.832811521603,86.484441592522,88.0938616526247,88.76542545558904,88.20157111816815,88.06610621021902,89.3045322871285,89.1325726351107,89.62143566173971,90.34396935581093,89.40179894720703,89.93313474856404,89.45085642872895,89.80552614420138,90.37585718005845,90.77027217599775,90.41232427340785,91.5659499843605,91.45594641182161,91.61838142797241,91.90154504715403,92.13908117759854,91.60947252202519,91.86149335912145,91.19629336054338,90.70108195904196,91.35230350072845,Australia,EG.ELC.FOSL.ZS,"Electricity production from oil, gas and coal sources (% of total)"
13682,11853000000.0,11749000000.0,13629000000.0,15173000000.0,15549000000.0,13576000000.0,14287000000.0,15787000000.0,13327000000.0,14480000000.0,14112000000.0,12563000000.0,12527000000.0,14118000000.0,14962000000.0,14067000000.0,15029000000.0,15265000000.0,14898000000.0,16590000000.0,16019000000.0,17220000000.0,17042000000.0,16631000000.0,16362000000.0,17507000000.0,16448000000.0,17398000000.0,17590000000.0,18162000000.0,17874000000.0,18619000000.0,18683000000.0,20103000000.0,21641000000.0,21012000000.0,Australia,EG.ELC.RNEW.KH,Electricity production from renewable sources (kWh)
13683,0.5037511469334148,0.5247550884165748,0.6163527434162321,0.6645917992905584,0.6335741962509164,0.5200819523076363,0.4720609832855444,0.46114978542193,0.40426738349749036,0.39527238572323103,0.49419133632785195,0.40846498668461,0.3955015066724064,0.3810797258900217,0.3669022285322316,0.35735194604745935,0.5285840311221022,0.5507132075984825,0.4861070602189426,0.491260796238565,0.4210499855460453,0.4171873851356318,0.41096136245356496,0.43170047162987185,0.538146946834015,0.5449098845010104,0.5461006363482532,0.5868573421009984,0.5860938512560515,0.7129957862350345,0.8782731838612355,1.0567585227912846,1.120825220092088,2.0994363840996377,2.4556774919862843,2.7463391747401,Australia,EG.ELC.RNWX.ZS,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
13684,280000000.0,338000000.0,429000000.0,489000000.0,484000000.0,429000000.0,405000000.0,418000000.0,385000000.0,404000000.0,516000000.0,431000000.0,441000000.0,456000000.0,460000000.0,470000000.0,731000000.0,810000000.0,750000000.0,769000000.0,670000000.0,681000000.0,687000000.0,746000000.0,954000000.0,995000000.0,1065000000.0,1195000000.0,1230000000.0,1599000000.0,1997000000.0,2345000000.0,2573000000.0,4794000000.0,5715000000.0,6673000000.0,Australia,EG.ELC.RNWX.KH,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
13685,,,,,,,,,,,,,,,,,,,2.089956671250443,,,,,,,,,,2.7217942717117367,,,,,,,,Australia,SM.EMI.TERT.ZS,Emigration rate of tertiary educated (% of total tertiary educated population)
13686,,,,,,,,,4.09999990463257,4.5,4.30000019073486,4.30000019073486,4.0,4.40000009536743,4.40000009536743,4.09999990463257,4.09999990463257,3.90000009536743,4.0,3.90000009536743,3.79999995231628,3.79999995231628,3.59999990463257,3.59999990463257,3.5,3.59999990463257,3.5,3.5,3.5,3.5,3.0,2.59999990463257,2.70000004768372,2.40000009536743,2.40000009536743,2.29999995231628,Australia,SL.AGR.EMPL.FE.ZS,"Employees, agriculture, female (% of female employment)"
13687,,,,,,,,,7.80000019073486,7.59999990463257,7.69999980926514,8.0,7.5,7.30000019073486,7.19999980926514,6.90000009536743,7.0,6.69999980926514,6.69999980926514,6.59999990463257,6.40000009536743,6.5,6.19999980926514,6.0,6.19999980926514,6.30000019073486,6.0,6.09999990463257,6.09999990463257,5.90000009536743,5.5,4.90000009536743,4.59999990463257,4.5,4.30000019073486,4.19999980926514,Australia,SL.AGR.EMPL.MA.ZS,"Employees, agriculture, male (% of male employment)"
13688,,,,,,,,,16.2999992370605,16.5,15.6999998092651,15.1999998092651,14.6999998092651,14.3999996185303,13.8000001907349,13.5,13.5,13.3999996185303,12.6999998092651,12.3000001907349,11.8999996185303,12.1000003814697,11.8000001907349,11.3999996185303,11.1999998092651,11.0,10.5,10.1999998092651,10.5,10.1000003814697,10.0,10.0,9.80000019073486,9.80000019073486,9.5,9.39999961853027,Australia,SL.IND.EMPL.FE.ZS,"Employees, industry, female (% of female employment)"
13689,,,,,,,,,39.2999992370605,38.5999984741211,37.9000015258789,36.2999992370605,36.0,35.5,34.7999992370605,34.5,34.7999992370605,35.0999984741211,33.9000015258789,32.2000007629395,32.2000007629395,32.0999984741211,32.0,31.5,31.0,30.7000007629395,30.3999996185303,29.8999996185303,30.6000003814697,29.7000007629395,29.8999996185303,30.1000003814697,30.7000007629395,30.7999992370605,31.2000007629395,31.2000007629395,Australia,SL.IND.EMPL.MA.ZS,"Employees, industry, male (% of male employment)"
13690,,,,,,,,,79.4000015258789,78.5999984741211,79.9000015258789,80.4000015258789,80.9000015258789,81.4000015258789,81.4000015258789,82.0999984741211,82.4000015258789,82.6999969482422,83.3000030517578,83.8000030517578,84.4000015258789,84.1999969482422,84.1999969482422,85.0,85.3000030517578,85.4000015258789,86.0,86.3000030517578,86.0999984741211,86.5,86.9000015258789,87.4000015258789,87.5,87.8000030517578,88.0999984741211,88.3000030517578,Australia,SL.SRV.EMPL.FE.ZS,"Employees, services, female (% of female employment)"
13691,,,,,,,,,52.7000007629395,53.5999984741211,54.2000007629395,55.5,56.2000007629395,57.2000007629395,57.5999984741211,58.0999984741211,58.2000007629395,58.2000007629395,59.4000015258789,61.2000007629395,61.4000015258789,61.4000015258789,61.5999984741211,62.5,62.9000015258789,63.0999984741211,63.5,64.0,63.2000007629395,64.3000030517578,64.5999984741211,65.0,64.6999969482422,64.6999969482422,64.5,64.5999984741211,Australia,SL.SRV.EMPL.MA.ZS,"Employees, services, male (% of male employment)"
13692,,,,,,,,,,,,,,,,3.70000004768372,3.90000009536743,3.5,3.70000004768372,3.5,3.40000009536743,3.40000009536743,3.5,3.29999995231628,3.29999995231628,3.20000004768372,3.20000004768372,3.0,2.79999995231628,2.79999995231628,2.59999990463257,2.40000009536743,2.40000009536743,2.29999995231628,2.29999995231628,2.09999990463257,Australia,SL.EMP.MPYR.FE.ZS,"Employers, female (% of employment)"
13693,,,,,,,,,,,,,,,,5.59999990463257,5.90000009536743,5.59999990463257,5.59999990463257,5.40000009536743,5.30000019073486,5.30000019073486,5.19999980926514,5.19999980926514,4.90000009536743,4.90000009536743,4.90000009536743,4.80000019073486,4.40000009536743,4.19999980926514,4.0,3.90000009536743,3.79999995231628,3.79999995231628,3.5,3.20000004768372,Australia,SL.EMP.MPYR.MA.ZS,"Employers, male (% of employment)"
13694,,,,,,,,,,,,,,,,4.80000019073486,5.09999990463257,4.69999980926514,4.80000019073486,4.59999990463257,4.5,4.5,4.5,4.40000009536743,4.19999980926514,4.19999980926514,4.09999990463257,4.0,3.70000004768372,3.59999990463257,3.40000009536743,3.20000004768372,3.20000004768372,3.09999990463257,3.0,2.70000004768372,Australia,SL.EMP.MPYR.ZS,"Employers, total (% of employment)"
13695,,,,,,,,,6.5,6.5,6.40000009536743,6.59999990463257,6.19999980926514,6.19999980926514,6.09999990463257,5.80000019073486,5.90000009536743,5.5,5.59999990463257,5.5,5.30000019073486,5.30000019073486,5.09999990463257,5.0,5.0,5.09999990463257,4.90000009536743,5.0,5.0,4.80000019073486,4.40000009536743,3.90000009536743,3.70000004768372,3.59999990463257,3.40000009536743,3.29999995231628,Australia,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment)
13696,,,,,,,,,31.0,30.5,29.7000007629395,28.3999996185303,28.0,27.3999996185303,26.6000003814697,26.1000003814697,26.2999992370605,26.2000007629395,25.1000003814697,23.7999992370605,23.6000003814697,23.6000003814697,23.3999996185303,22.7999992370605,22.3999996185303,22.1000003814697,21.7999992370605,21.2999992370605,21.7000007629395,21.0,21.1000003814697,21.1000003814697,21.3999996185303,21.2999992370605,21.3999996185303,21.2999992370605,Australia,SL.IND.EMPL.ZS,Employment in industry (% of total employment)
13697,,,,,,,,,62.4000015258789,62.7000007629395,63.7000007629395,64.8000030517578,65.5,66.5,66.9000015258789,67.5999984741211,67.9000015258789,68.1999969482422,69.3000030517578,70.6999969482422,71.0999984741211,71.0999984741211,71.3000030517578,72.1999969482422,72.5,72.6999969482422,73.3000030517578,73.6999969482422,73.3000030517578,74.1999969482422,74.5,75.0,74.9000015258789,75.0999984741211,75.0999984741211,75.3000030517578,Australia,SL.SRV.EMPL.ZS,Employment in services (% of total employment)
13698,,,,,,,,,,,,,,,,,,,,47.2999992370605,46.7999992370605,46.5999984741211,47.7000007629395,49.4000015258789,49.2999992370605,49.2999992370605,49.7999992370605,50.2999992370605,51.4000015258789,51.5999984741211,51.9000015258789,52.5999984741211,52.5999984741211,54.0,54.7999992370605,55.5,Australia,SL.EMP.TOTL.SP.FE.ZS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)"
13700,,,,,,,,,,,,,,,,,,,,67.4000015258789,65.9000015258789,65.4000015258789,66.4000015258789,67.5,67.3000030517578,66.8000030517578,67.0,67.3000030517578,67.6999969482422,67.0,67.1999969482422,67.4000015258789,67.8000030517578,68.5999984741211,69.0,69.6999969482422,Australia,SL.EMP.TOTL.SP.MA.ZS,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)"
13702,,,,,,,,,,,,,,,,,,,,57.2000007629395,56.2000007629395,55.9000015258789,56.9000015258789,58.4000015258789,58.2000007629395,57.9000015258789,58.2999992370605,58.7000007629395,59.4000015258789,59.2000007629395,59.4000015258789,59.9000015258789,60.0999984741211,61.2000007629395,61.7999992370605,62.5,Australia,SL.EMP.TOTL.SP.ZS,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)"
13704,,,,,,,,,,,,,,,,,,,,55.7999992370605,54.5,54.0999984741211,57.0,59.5,59.2000007629395,57.7000007629395,58.7000007629395,59.7999992370605,61.2000007629395,60.5999984741211,60.2999992370605,61.2000007629395,61.5999984741211,62.2999992370605,62.9000015258789,63.4000015258789,Australia,SL.EMP.1524.SP.FE.ZS,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)"
13706,,,,,,,,,,,,,,,,,,,,59.0999984741211,57.2000007629395,57.5,59.9000015258789,62.2000007629395,61.9000015258789,60.2999992370605,61.0999984741211,62.2000007629395,63.0999984741211,61.7999992370605,61.7999992370605,62.2999992370605,62.7999992370605,64.1999969482422,64.5999984741211,65.3000030517578,Australia,SL.EMP.1524.SP.MA.ZS,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)"
13708,,,,,,,,,,,,,,,,,,,,57.5,55.9000015258789,55.7999992370605,58.5,60.7999992370605,60.5999984741211,59.0999984741211,59.9000015258789,61.0999984741211,62.0999984741211,61.2000007629395,61.0999984741211,61.7999992370605,62.2000007629395,63.2999992370605,63.7999992370605,64.3000030517578,Australia,SL.EMP.1524.SP.ZS,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)"
13710,-17.40751329733965,-19.15685777130795,-14.547947539385678,-24.153632384891292,-21.71583833978457,-24.062550282939046,-22.795695731539062,-27.27486595790954,-22.712162503829227,-38.697961761871,-34.864639230142906,-53.268174849175644,-63.699776005811096,-75.8494940222604,-84.38818603597285,-92.12884592728533,-73.35978247480864,-72.17921139080306,-82.68587602674924,-96.12327797518283,-98.46452879141543,-91.86370604991647,-90.07336775579375,-101.9226952323149,-91.77465521751483,-98.45491960399968,-108.28525894666394,-101.08937861943517,-116.03247143848556,-135.62636748503792,-132.10588037673918,-127.7820013634352,-125.55472715083201,-133.61524219705979,-131.76450112969349,-138.061649596419,Australia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
13711,62427.822,67986.076,67501.708,74960.477,75251.097,82245.542,81624.831,86523.293,85411.452,97195.974,98612.83,107447.975,118360.201,128061.251,136469.836,148893.304,136730.36,144697.975,157522.76,167009.605,172132.011,174930.201,173463.51,186897.262,189754.058,201014.226,216481.513,213540.105,233552.491,249176.533,254066.121,252414.839,254190.826,265160.57,266574.82,282472.017,Australia,EG.EGY.PROD.KT.OE,Energy production (kt of oil equivalent)
13712,,,,,,,,,,,,,,,,,,,21.356551549097937,,,,,,,,,,24.55809059436404,,,,,30.876805443122183,,,Australia,EN.ATM.METH.EG.ZS,Energy related methane emissions (% of total)
13713,4035.2063443879483,4264.271225710015,4294.161626466516,4345.871446051969,4405.702985819141,4671.1956736189395,4629.618470539072,4683.853176243627,4737.482031037299,4694.676425269645,4817.489524311503,4561.42605244323,4651.519235717961,4621.420865592081,4620.451792938121,4764.945062377413,4770.7422484605795,4998.04732848035,5052.7696878424385,4926.835339041889,4957.523692483566,5160.706458368711,5111.24861383366,5121.669931385569,5403.657309813773,5470.087811200518,5554.75976698199,5610.886505336574,5644.541377329922,5447.416679544635,5570.152915313922,5569.84106878977,5599.126265687571,5565.29664424265,5557.070717319149,5697.00714436613,Australia,EG.USE.PCAP.KG.OE,Energy use (kg of oil equivalent per capita)
13714,,,,,,,,,,,,,,,,,,,177.0022239184171,175.0204733658472,177.69614191769423,179.37934783214348,172.5820664022458,168.73726594063433,173.53603679683152,170.90369243700798,167.9255663454627,163.3966207078334,160.1402888092707,153.68815429585214,153.15582051231348,150.41773016672468,146.86504187521595,143.30565917536126,141.01277498041713,140.18594168009602,Australia,EG.USE.COMM.GD.PP.KD,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)"
13715,53171.914,57055.949,58928.78,60377.192,61825.23,66293.609,66472.062,67981.445,69603.086,70077.435,73119.856,70104.557,72303.215,72824.35,74012.245,77496.59,78870.865,84039.167,86226.02,85155.422,86731.877,91174.201,91261.344,92558.819,98946.369,101289.616,103935.11,106191.638,108109.901,105750.7,109461.303,110814.216,112695.854,113503.112,115019.694,118654.986,Australia,EG.USE.COMM.KT.OE,Energy use (kt of oil equivalent)
13717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.72375,,,,,17.94756,17.75835,17.33858,Australia,SE.XPD.PRIM.PC.ZS,"Expenditure per student, primary (% of GDP per capita)"
13718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.94316,,,,,15.95171,17.83496,17.31688,Australia,SE.XPD.SECO.PC.ZS,"Expenditure per student, secondary (% of GDP per capita)"
13719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.92752,,,,,21.72674,20.80692,20.21764,Australia,SE.XPD.TERT.PC.ZS,"Expenditure per student, tertiary (% of GDP per capita)"
13720,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.55140962525481,24.08475714527722,26.348216032042544,26.4590944183122,25.844512587034686,25.680350633771937,25.61953376467146,24.924272171425365,24.475911563093362,Australia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP)
13721,,,,,,,,,,,,,,,,,,,,,,,,,,,,152355000000.0,159233000000.0,185903000000.0,199464000000.0,207082000000.0,221360000000.0,236394000000.0,248822000000.0,266189000000.0,Australia,GC.XPN.TOTL.CN,Expense (current LCU)
13722,,,,,,,,,,,,,,,,,,,,,,,,83.1547947093,94.4107129437,98.4960169343,87.509863724,87.8020178361,100.0,99.2431548886,101.8202485032,110.1871915629,135.5314950274,166.1132042386,193.2622999073,221.3206180015,Australia,TX.VAL.MRCH.XD.WD,Export value index (2000 = 100)
13723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.0882170258,101.7937821199,100.2549351387,104.9606547306,108.6346244448,110.8924769521,113.6510360134,Australia,TX.QTY.MRCH.XD.WD,Export volume index (2000 = 100)
13724,25459603064.84769,30913671988.38897,31219306528.26413,31185689819.21979,30918280300.994358,32070275272.933502,29828303676.183025,32163001971.522457,35697647686.998695,33682725577.751663,33942334739.898052,33609315128.603256,37050117148.55434,42107258386.70887,39555231886.82446,41145313662.18481,48482661558.96069,56243420863.4243,59067181810.29999,62254045155.73758,66034528893.22786,67990731636.21742,72351066580.96497,78017244434.05241,88522999295.754,101080332308.63232,105228874476.9177,102003923724.44597,116397147369.01471,128222453237.64223,129094037374.34763,131239246117.60239,142663472197.68442,161544684105.90845,183585569658.89194,204511309171.6736,Australia,NY.EXP.CAPM.KN,Exports as a capacity to import (constant LCU)
13725,12.805891069103318,14.13370809074483,13.129773521761463,14.262251358142539,13.506247224455995,14.004387743431382,13.611044989288265,14.292934398059234,16.41540416236338,14.887988920322151,13.518323714212608,13.574060972132756,13.552201940439545,15.229517598827453,14.970353648206846,15.43897343243705,15.90153211169767,15.067169672432831,15.116543434423313,16.04801072261971,16.66516979276963,17.549083423237963,17.97077908162828,17.867930843963364,18.87897189022109,19.119342361851814,19.582796421835024,18.35002538050616,19.42414268773747,22.136396234491087,20.66211408514601,18.90944398891248,17.00035499581198,18.05908682034442,19.5893668512449,19.87733953685101,Australia,NE.EXP.GNFS.ZS,Exports of goods and services (% of GDP)
13726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137448890573.078,157748983800.885,182994104398.621,Australia,BX.GSR.GNFS.CD,"Exports of goods and services (BoP, current US$)"
